Label	Tweet	HS	Abusive	HS_Individual	HS_Group	HS_Religion	HS_Race	HS_Physical	HS_Gender	HS_Other	HS_Weak	HS_Moderate	HS_Strong	result_HS
0	Dipacking kayu sekalian biar kalo dibanting gak pecah dan cacat hahahhahaha'	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Dan barang siapa berpaling dari peringatan-Ku, maka sungguh, dia akan menjalani kehidupan yang sempit, dan Kami akan mengumpulkannya pada hari Kiamat dalam keadaan buta. (QS. Ta Ha: 124)'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Selalu inget, km bukan siapa siapa. Bukan apa apa. Jadi gaada pentingnya juga buat kamu tau.  But, I need belong to someone. Hahaha. Agony of loneliness huh? Teori nya pak kassin lagi nih? Geblek!'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Sindir-menyindir itu wajar. Semua orang pasti pernah nyindir. Yang bego itu elu, kenapa gampang ngerasa abis itu marah-marah.'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	ajari anak mengenal organ intim	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kita Bhinneka Tunggal Ika. Hidup bersama sebagai keluarga satu bangsa dan umat Tuhan. Salam Natal dari Kupang	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Saya mau tanya, kitab suci yg anda gunakan sesuai dgn agama yg anda anut apa, apakah isi dari kitab suci anda itu sdh tergenapi atau blm dlm kehidupan anda skng ini	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Bacot la njer. Sok intelek. Kek telek'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Proyek Pembangunan Bendungan Pelosika Dibatalkan Presiden	0	0	0	0	0	0	0	0	0	0	0	0	0
1	najis gausa sebut2 itu'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Banser jaga ulama. ; ;	0	0	0	0	0	0	0	0	0	0	0	0	0
1	BELA JOKOWI! Ruhut Sebut Prabowo Tak Akan Bisa Tandingi Jokowi Di pemilihan presiden 2019 Jangan Terlalu Ambisi: melalui	1	0	1	0	0	0	0	0	1	1	0	0	1
0	Jadi gue itu punya grup di whatsapp. Grup MSGI alias Minority Sexual and Gender Identity. Jadi ya isinya kebanyakan gay sama lesbi. Yang diomongin apa aja. Semuanya. Ya sex. Politik, diskriminasi, faith, religion dll.'	0	0	0	0	0	0	0	0	0	0	0	0	0
0	halo amel!! aku baca sampe sipit hakdhsk biel00l disinii'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	biar mampus'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	anjir apaan sih musisi asli kakean cocot'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Taplak meja iya un	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Brisik ni setan terkutuk'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Eh malam monyet jadian betul tau. KL Special Force cerita curi bank kan? Kita malam malam plan baik punya curi air kat cafe. Sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!'	1	1	1	0	0	0	0	1	0	1	0	0	1
0	17 April 2018, pd sidang Excecutive board UNESCO, Presiden UNESCO menyetujui hasil sidang komisi dgn ketukan palu tepat pada 16.20 wib artinya Geopark Ciletuh-Palabuhanratu sah menyandang predikat Ciletuh-Palabuhanratu Unesco Global Geopark CPUGG Congrat	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Sedikit sedikit lapor apa gak ada habisnya ini rezim jokowi? Aneh. 	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Bahkan jk bnr mrk imigran pun,mrk sdh tinggal sblm brdiri Myanmar1948.Apa imigrn cina boleh kita usir dr indonesia?Bnyak yg siap kl aturan mainnya begitu	1	0	0	1	0	1	0	0	0	0	0	1	1
0	Rezim jangan panik dan ketakutan dengan hashtag... 2019GantiPresiden	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Udah sok tau, trus komentarnya sok pinter pula. Hhmmmm.... Pengen gue gampar bibirnya pake wedges bencong'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Ketua karang Taruna saya namanya Andin ,Wakilnya namanya Sudin .. Jadi kalau saya panggil ktua dan wakilnya.. Saya singkat saja ASU.....'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Nah kan BACOTNYA CEBONG kok sama semua ya?  Mirip PKI..	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Belajar mencatut Nama Tuhan untuk mendapatkan KENIKMATAN mengikuti jln hidup Muhammad bejad	1	1	0	1	1	0	0	0	0	0	1	0	1
1	Antek Komunis ini sebut Film G30S-PKI isinya bohong 	1	0	0	1	0	1	0	0	0	0	1	0	1
1	Aku malah kebalikannya hm, tapi kalau udah akrab sama temen rl selalu dibilang yang paling banyak bacot akunya'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Ulah cebong kafir keparat itu'	1	1	0	1	1	0	0	0	0	0	1	0	1
1	najis beut main ml kalah mulu temen nya buta map semua natas jebol malah push bawah	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Anak PMR cupu.'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Aq jg mau klo kmu ajak ngentod gantiin suami km'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	murka anjir lagi maen hp malah mati'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Anda keliru nyebut KEMANUSIAAN, yg benar KETUHANAN, TUHAN datang melayani, bukan pamer kekuasaan spt diajarkan Quran	1	0	0	1	1	0	0	0	0	0	1	0	1
1	Pede amat sih loe.. loe ngga milih pun ngga ngaruh..??? 2019GantiPresiden	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Bajingan itu ada diantara kita, menjelang uts.'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	bocah pada ngajak nongton galapremiere, ane tanye pelmnye ape? 'Pengabdi Setan' kate doi pade~ ane kire dikibulin; egataunye beneran dong brengsek! :)) 	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Puisi untukmu: Elu bajingan Wajahmu setan Mulutmu iblis Mengaku manusia Padahal binatang mesum -- seni nyet --'	1	1	1	0	0	0	1	1	0	1	0	0	1
0	semoga ada 3 kandidat calon presiden dan calon wakil presiden; 1. Prabowo Subianto dan Mas Agus H. Yudhoyono; Gerindra, Demokrat, PKS, PAN, Partai Bulan Bintang; 2. Jokowi dan Airlangga Hartanto; PDIP, GOLKAR, NASDEM, PPP, PSI; 3. Muha	0	0	0	0	0	0	0	0	0	0	0	0	0
0	8. Presiden : Saat ini berdasarkan laporan yang saya terima terdapat 945 ribu ASN, 275 ribu TNI, dan 360 ribu anggota Polri yang belum memiliki rumah yang bersifat permanen JokowiPercepatPenyediaanPerumahan	0	0	0	0	0	0	0	0	0	0	0	0	0
1	-c- ikut bersama kami."  Kao yang dari tadi menahan emosi, akhirnya meledak juga. "Bajingan. Keparat kau. Aku ini lelaki! Aku tekan kan sekali lagi, LELAKI!! Cuih."  Dadanya naik turun, wajahnya merah bagaikan kepiting rebus. Rupanya, ia juga	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Ibu saya titip salam,terimakasih atas undangan nya.???	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kami juga berhak mengkritik kinerja DPR.lalu knp tiba" terbit UU MD3?'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Teroris Budha Myanmar menembaki perahu yg ditumpangi anak-anak	1	0	0	1	1	1	0	0	0	0	1	0	1
0	Alhamdulillah. 6 kali berturut-turut dpt WTP. Smoga jadi kado positif jg unt 20 th PKS, berkhidmat dg benar untRakyat SumBar. Selamat Akh Gubernur dan warga SumBar.	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Lekong	1	1	1	0	0	0	0	1	0	1	0	0	1
1	Wah ada yang keberatan disebut cebong yah?'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Wasit goblog!!! Itu sah goal!!!'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	wah orang goblok sekarang bisa main twitter ya?'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Been eyeing this site since months, barusan nyoba buka lagi... Ngecek harga Sapiens sama Homo Deus. Masih jauh lebih murah Periplus, jadi yah... Let's try again some time later! 	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Tai doido'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Ikutilah seruan ulama yang hanif ???	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Itu perbuatan kaum nasrani atau yahudi kali om, utk memecah belah umat muslim. Astagfirullah'	1	0	0	1	1	0	0	0	0	0	1	0	1
0	sedi lagunya ih aq mau nangis di pudak onta;('	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Makin mau mati malah makin menjadi jadi si iblis betina tua itu.. TANGKAPSukmawati'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	asal selamat ke seberang, biar bergantung di ekor buaya - sangat perlu akan pertolongan, b... peribahasa'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Tentunya untuk fasilitas / kepentingan NEGARA. Bukan untuk kepentingan Calon presiden	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Bunda Adri bercerita pengalamannya sekolah di sekolah kristen, merayakan lebaran, natal, dan imlek bersama teman. "SabangMerauke bisa jadi alat untuk belajar keberagaman, toleransi harus dirasakan, buat anak anak saya" MenjalinToleransi'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	erudite apanya aku mah bodoh cuma kegedean congor aja'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Saya tambah mengerti setelah membacanya sampai selesai dan mengambil hikmah dan pikiran positifnya yg rational???; ; PERJUANGAN MORAL JOKOWI....; ; Wakil Presiden Jusuf Kalla (JK) dalam sambutan acara Simposium Ekonomi di...	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Presiden rasa mapia 2019GantiPresiden	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Ini mah sama aja nanti hasilnya. Selama investasi jadi panglima ekonomi kita mustahil rakyat akan sejahtera. Harus banting stir, kembali pada prinsip2 ekonomi gotong royong seperti yg tercantum dlm pasal 33 UUD 45.; ; Jangan lagi rakyat keluar mulut buaya	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Kasus para simpatisannya pak prabowo ga ada yang bener	1	0	0	1	0	0	0	0	1	0	1	0	1
0	Kata Airlangga Pribadi, jangan lupa Bu Khofifah pengalaman 3 tahun Mensos bersama Presiden , ikut serta membantu mengentaskan kemiskinan. KhofifahEmilJatimSatu	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'."	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Ada akun ketepu jutaan. Tp biarlah, itu akun kapir cebong...	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Polisi terkutuk...'	1	1	0	1	0	0	0	0	1	0	1	0	1
1	A:aduh min kok aku kelihatan tua ya ? B:liat deh kulit becky 30an menjelang 40.. A:gua nanya keadaan kulit gua,bukan becky bego !'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	KPK: 10 Anggota DPRD Sumut Kembalikan Uang - Warta Ekonomi	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Suka bgt emutin kontol yg gede,,,, gt,,,'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	ITU SUKUN BANGSAD!'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	menolak berita hoax dan sukseskan pilkada damai diwilayah kota kediri:	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Itu doa bro kan semua akan tua pada waktunya dan digantikan yang muda begitu juga 	1	0	1	0	0	0	0	0	1	1	0	0	1
0	Kliatan pengeeen msk kabinet kerja eps 2. Cb hitung bung utang kita sdh dkt 5000.triliun hrsnya anggota dpr jgn.jln2 ke luar negri. Biaya parpol dicabut aja itu ide brilian'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	jijik bgt, goblok.'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Karena biang maho'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Dubes Kwang Il Bertekad Kembangkan Pertukaran Budaya Korea-RI KlikRMOL korut	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Jangan nonton atau dengar lagu banci cc '	0	1	0	0	0	0	0	0	0	0	0	0	1
0	kenapa byk orang **** buta IT smh 	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Cina tidak termasuk salah satu RAS di Indonesia. Beda dg SingaPur	1	0	0	1	0	1	0	0	0	0	1	0	1
1	Masalahnya si banci dengan akun palsu itu bilang utang pemerintah era 	1	1	1	0	0	0	0	1	0	1	0	0	1
0	HAHAHAHAHA aku pun sneak out tgh malam buta haa bukan ada permission  still consider as strict parents ok'	0	0	0	0	0	0	0	0	0	0	0	0	0
0	081223555353 - Jika aku berkata, aku tak lagi membutuhkanmu. Maka aku adalah orang munafik, karena dalam setiap hariku, ak JualForediJogja'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	ya gua intinya ga nyesel dah pokoknya join di 8angsat, biar pun memb nya pada bego semua kadang wkwk.g'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Kapan asu makan yang bukan haknya, Kapan asu makan berlebihan, Kapan asu pernah mencuri sebagaimana para manusia.. Dimana	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Saya mmg noo	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Namanya PRRI susah. Gampang PKI	1	0	0	1	0	1	0	0	0	0	1	0	1
1	 Contoh babi 1: Dah tahu dah nak merah pegi jalan lagi. Kalau tak sangkut takpe. Ni sangkut kat tengah jalan. Pastu orang lain	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Kalo sby nikahkan anaknya dengan koruptor berarti?	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Cebong mah percaya wae di boongin meme 	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Bahas kebangsaan hrs dijelaskan Tuhan YME dlm Pancasila utk semua orang Indonesia, Allah SWT benci kafir bukan Tuhan	1	0	0	1	1	0	0	0	0	0	1	0	1
1	Wow, dana-nya dari mana?!?!; Sungguh terlaluh kau kowi!!!; Balik solo!!!; 2019GantiPresiden	1	0	1	0	0	0	0	0	1	1	0	0	1
0	LGBT TIDAK HARUS DIDISKRIMINASI DI TEMPAT KERJA  MUJAHID Golongan LGBT (lesbian, gay, biseksual dan transgender) di Malaysia berhak menikmati hak yang sama sebagai warga negara ini dan... 	0	0	0	0	0	0	0	0	0	0	0	0	0
0	 /siapin taplak meja di bahu q/'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Nah hasilnya bagi bagi ke akuu wkwkwk. Oh gitu bagus deh. Sarapan ga sarapan tetep sarap	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Jablay gitu bazeng:(('	1	1	1	0	0	0	0	1	0	1	0	0	1
1	ENGGA SETAN GUE NANYI'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	ada baiknya beliau diminta mundur saja pak jika memang mau berpolitik	1	0	1	0	0	0	0	0	1	1	0	0	1
0	USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Info Apa aja sih Program Bantuan Pemerintah untuk Perguruan Tinggi Agama Hindu? Cek disini _	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Astaghfirullohal'aziim tlg diingatkn aj jgn sampai musyrik SalamBudaya SpiritGN Sragen Yogyakarta haram aGama	0	0	0	0	0	0	0	0	0	0	0	0	0
1	wOe CeBoNg LoE yA, dAsAr kOMuNis, aThEiS, siLiPis, AuTiS, sALiBiS'	1	1	0	1	0	0	1	0	0	0	1	0	1
1	Dikasih bukti, terpojok, mlipirnya kemana-mana. Itu namanya cacat logika.'	1	1	1	0	0	0	0	0	1	1	0	0	1
0	Justru malah universal dia ngomong...."kitab suci" berarti semua kitab suci dong.....menistakan semua kitab suci,dan Al Qur'an adalah salah satu kitab suci agama Islam...tdk ada keraguan di	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Dan cebong pun terdiam. Taunya apple to apple doang, istilah yang bikin katanya keliatan pinter tapi minim kognitif'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	mata gue picek sama dia yg pake koma koma'	1	1	1	0	0	0	1	0	0	1	0	0	1
0	Junki, bocah laki-laki itu menekan dagu mungilnya dengan ujung tumpul pensil warna berwarna biru muda. Sepasang mata sipit mengerjap, dahi berkerut menandakan pria kecil tengah berpikir.  Itu Eomma, untuk berenang!	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Utk memastikan penggagalan proyek EKTP berhasil; ; 1. Sekjen Kemendagri tidak tindaklanjuti keluhan Paulus Tanos; ; 2. Keluhan Paulus Tanos ke Mendagri tdk bisa diteruskan ke Presiden SBY krna Mendagri tdk diberi kesempatan menghadap Presiden	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Kok aku ra asing karo kui yo'	0	0	0	0	0	0	0	0	0	0	0	0	0
0	LAAAAHHHHH jackson dibilang sampah trs yg ngetweet apaan coba? :( mau liat akunnya dong kak heheh :('	0	0	0	0	0	0	0	0	0	0	0	0	0
1	cowonya kasi ke gua aj bgst. lo bejat bener jd cewe astaga'	1	1	1	0	0	0	0	1	0	1	0	0	1
1	cubit aja titit nya kalo nakal'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Mao naek apa kek....bodo amat..kaga. Ngaruh keleees...; Lihat polling gogle 91% minta Presiden nya diganti..; Ha ha ha....; 2019GantiPresiden; PakOgahGantiPresiden	1	0	1	0	0	0	0	0	1	1	0	0	1
0	Utang bank asing demi bli saham Freeport.G bisa bayar utang, Freeport disita, loe ngecap "dibeli salah g dibeli salah mau loe ap".. sederhana, g usah kakean gaya utang yg ad aj ud menumpuk, trus mu nambah? Rakyat itu yg penting bahan pokok murah, barang	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Cebong mana terima dibilang rezim amatiran... Klo gak amatir mana bukti ini rezim profesional???utang negara,janji kampanye mana buktinya... kemakmuran rakyat??? Subsidi dicabuti....rezim kayak gini lu mau bilang profesional?	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Si bani kampret nyecerrnya cuma berani ke gue.. Klo ke eloe mah... Dia kederrrr... 	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Kangen dg kediktatorannya & kebodohannya jd antek USA membohongi rakyat demi kepentingan asing rampas SDA & perkaya diri	1	0	1	0	0	0	0	0	1	1	0	0	1
1	ada yang mau kirim foto kontol gak nich sange CHATSEX'	0	1	0	0	0	0	0	0	0	0	0	0	1
1	umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...	1	1	0	1	1	0	0	0	0	0	1	0	1
1	Nih kacung nya aseng bunyi	1	1	1	0	0	0	0	0	1	1	0	0	1
1	yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; 2019GantiPresiden Plo	1	1	0	1	0	0	0	0	1	0	1	0	1
0	Subhanallah...aamiin yra..Insya Allah diijabah Allah swt	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Assalamualaikum.. siapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'	1	1	0	1	1	0	0	0	0	0	1	0	1
0	Mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu Allah, padahal Allah yang menciptakan jin-jin itu (QS 6;100)	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Benamkan Batang kontol mu ke dalam pepek ku syg ohhhh ahhhh anjingggg 	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Terang benderang Boediono berkeinginan menjadi Wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi Indonesia pasti runtuh jika tdk menyelamatka bank Century. Bung RR ba	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Iman cebong penjilat ...gk kaget.'	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... '	1	1	1	0	0	0	0	0	1	0	0	1	1
1	bodo mamat gue ngambek bodo mamat gue ngambek 	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Emil Dardak Pemimpin Milenial Calon Wakil Gubernur Jawa Timur	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Wow terciduk satu persatu tim sukses anies sandi ada yg jualan fitnah	1	0	1	0	0	0	0	0	1	1	0	0	1
0	Masa aku dibilang buaya? : ('	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Wah tontonannya , jadi pengen ngobrol bareng. Coba tonton The Boy in The Stripped Pajama juga, tentang kamp Yahudi.'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Pndukung spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini  DASAR Anjing!!'	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Cara apaapun yg dilakukan PSI tak akan laku di Indonesia.... Rakyat tahu PSI itu agen komunis....!!!'	1	0	0	1	0	1	0	0	0	0	1	0	1
1	Aparat keparat .. Biadaaaaa	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Nate bocah kontol goblok sontoloyo kepala getel sial asu brengset'	1	1	1	0	0	0	0	1	0	1	0	0	1
0	22. Kedudukan syariat Islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. | PerempuanMuliadenganIslam	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Sebenarnya gerakan lepas hijab sdh lama di Saudi. Thn 2014, fatwa ulama terkemuka di Saudi ini menyatakan, wanita ga perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed..; ; Di Saudi trendnya lepas jilbab, di Indonesia malah semakin membung	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Sya jg ga terlalu suka dgn rezim yg skrg tp sikap2 ancam angkat senjata yg terindikasi merongrong merah putih jg tdk boleh makanya tahun depan pastikan Indonesia memiliki pemimpin yg jiwa nasionalisme	0	0	0	0	0	0	0	0	0	0	0	0	0
1	JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.	1	0	1	0	1	0	0	0	0	1	0	0	1
1	Kedekatan lawyer satu merk yg dipakai pada lampu JPU di DKI dgn Ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Istilah Kecebong kampret diharapkan hilang dari jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn A? edisingadukaAa '	1	1	0	1	0	0	0	0	1	0	1	0	1
1	Hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya... 	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Hay..Guys..Kita Lihat Yo..! Siapa Sebenarnya yg diSebut Pasukan Nasi Bungkus itu..? Yo kita Buktikan..Kalian bs buuktikan..! jg lupa Gass Pool lg yo.. 2019GantiPresiden nya..sip.!	1	0	0	1	0	0	0	0	1	0	1	0	1
1	Bubarkan DPr	1	0	0	1	0	0	0	0	1	0	0	1	1
1	Gpp biar sekalian aja hancurkan rezimnya 	1	0	1	0	0	0	0	0	1	0	0	1	1
0	Ekspor Indonesia naik tajam pada bulan Maret 2018. Naik 10.24% dibandingkan dengan bulan Februari 2018. Terjadi surplus perdagangan sebesar 1, 09 miliar Dollar. Mudah2an ini menjadi pertanda bangkitnya kembali ekonomi Indonesia	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Tadi ada di IG. Yaudah lah ya jd aku narik tmn2 aja terus bahas Bakso disana, abs itu kan aku perhatian aku blg mas	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Ganyang PKI Anjing. 	1	1	0	1	0	1	0	0	0	0	0	1	1
0	Waktu rapat di DPR ketiduran	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah: gejala mempersendakan agama	0	0	0	0	0	0	0	0	0	0	0	0	0
0	saja throwback lagu zaman sekolah  cinta monyet konon	0	0	0	0	0	0	0	0	0	0	0	0	0
0	Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Kang ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. 	1	0	0	1	1	0	0	0	0	0	1	0	1
0	Sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana	0	0	0	0	0	0	0	0	0	0	0	0	0
0	WKWKWKWKWKWKWKWKKWKWKWKWKWKWKWKKW kirain anjing main golf 	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. 2019GantiPresiden	1	0	1	0	0	0	0	0	1	1	0	0	1
1	Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama	1	1	1	0	0	0	0	0	1	1	0	0	1
1	Nonton drama korea sambil ngentot ~ ewean memek memekbasah jilmek toket toketmulus kontol bispak binal bokep po	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Sejarah PKI. Antek komunis lg sok tersiksa 	1	0	0	1	0	1	0	0	0	0	1	0	1
0	Allaahu yubaarik fiykum, yaa Syaykhunaa Alfaadli> Apa artinya Pak Lukman, Anda masih Menteri Republik Indonesia kan?	0	0	0	0	0	0	0	0	0	0	0	0	0
0	PT Freeport Indonesia yang sudah 48 tahun beroperasi di Papua, selama ini sahamnya dikuasai oleh asing membuat pembangunan Papua tertinggal jauh. Padahal Freeport sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam Papua. Freeport51'	0	0	0	0	0	0	0	0	0	0	0	0	0
1	sebelum brngkat krja ngentot dulu sama pacar 	0	1	0	0	0	0	0	0	0	0	0	0	1
1	JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA.	1	1	1	0	1	0	0	0	0	1	0	0	1
1	Kebanyakan cowok galau karna , saat malam terbangun karena mimpi basah, tapi mimpi basahnya karena di enaenain sama banci'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	Gabisa jadi keluarga belo. Krna ku sipit 	0	0	0	0	0	0	0	0	0	0	0	0	0
1	HEH GEMBEL GUE MULAI NYANYI DULUAN YA, LU NGERAPPNYA TAR AJA KALO UDAH LOLOS AUDISI YG ENTERTAINMENT '	0	1	0	0	0	0	0	0	0	0	0	0	1
1	Kenapa cowok cowok ADOLEXCENT yang fc nya ganteng maho.'	0	1	0	0	0	0	0	0	0	0	0	0	1
0	2. Pembebasan lahan memakan waktu sekitar 2 tahun, meskipun masih belum seluruhnya, dengan biaya terbatas dan keinginan kuat Jabar, akhirnya mampu selesaikan bandara dengan mayoritas dana dari APBD. Ini prestasi rakyat Jabar.	0	0	0	0	0	0	0	0	0	0	0	0	0
